aded25,gen25tot,gen25zm,gen25ac,gen25cs,gen25ea,gen25othr,win25
57035,0,0,0,0,0,0,Zohran Mamdani
57036,0,0,0,0,0,0,Zohran Mamdani
57037,0,0,0,0,0,0,Zohran Mamdani
57038,0,0,0,0,0,0,Zohran Mamdani
57039,0,0,0,0,0,0,Zohran Mamdani
57040,0,0,0,0,0,0,Zohran Mamdani
57041,0,0,0,0,0,0,Zohran Mamdani
57042,0,0,0,0,0,0,Zohran Mamdani
57043,0,0,0,0,0,0,Zohran Mamdani
57044,0,0,0,0,0,0,Zohran Mamdani
57045,0,0,0,0,0,0,Zohran Mamdani
57046,0,0,0,0,0,0,Zohran Mamdani
57047,0,0,0,0,0,0,Zohran Mamdani
57048,0,0,0,0,0,0,Zohran Mamdani
57049,0,0,0,0,0,0,Zohran Mamdani
57050,0,0,0,0,0,0,Zohran Mamdani
57051,0,0,0,0,0,0,Zohran Mamdani
57052,0,0,0,0,0,0,Zohran Mamdani
57053,0,0,0,0,0,0,Zohran Mamdani
57054,0,0,0,0,0,0,Zohran Mamdani
57055,0,0,0,0,0,0,Zohran Mamdani
57056,0,0,0,0,0,0,Zohran Mamdani
57057,0,0,0,0,0,0,Zohran Mamdani
57058,0,0,0,0,0,0,Zohran Mamdani
57059,0,0,0,0,0,0,Zohran Mamdani
57060,0,0,0,0,0,0,Zohran Mamdani
57061,0,0,0,0,0,0,Zohran Mamdani
57062,0,0,0,0,0,0,Zohran Mamdani
57063,0,0,0,0,0,0,Zohran Mamdani
57064,0,0,0,0,0,0,Zohran Mamdani
57065,0,0,0,0,0,0,Zohran Mamdani
57066,0,0,0,0,0,0,Zohran Mamdani
57067,0,0,0,0,0,0,Zohran Mamdani
57068,0,0,0,0,0,0,Zohran Mamdani
57069,0,0,0,0,0,0,Zohran Mamdani
57070,0,0,0,0,0,0,Zohran Mamdani
57071,0,0,0,0,0,0,Andrew Cuomo
57072,0,0,0,0,0,0,Zohran Mamdani
57073,0,0,0,0,0,0,Zohran Mamdani
57074,0,0,0,0,0,0,Zohran Mamdani
57075,0,0,0,0,0,0,Zohran Mamdani
57076,0,0,0,0,0,0,Zohran Mamdani
57077,0,0,0,0,0,0,Zohran Mamdani
57078,0,0,0,0,0,0,Zohran Mamdani
57079,0,0,0,0,0,0,Zohran Mamdani
57080,0,0,0,0,0,0,Zohran Mamdani
57081,0,0,0,0,0,0,Zohran Mamdani
58001,0,0,0,0,0,0,Andrew Cuomo
58002,0,0,0,0,0,0,Andrew Cuomo
58003,0,0,0,0,0,0,Andrew Cuomo
58004,0,0,0,0,0,0,Andrew Cuomo
58005,0,0,0,0,0,0,Andrew Cuomo
58006,0,0,0,0,0,0,Andrew Cuomo
58007,0,0,0,0,0,0,Andrew Cuomo
58008,0,0,0,0,0,0,Andrew Cuomo
58009,0,0,0,0,0,0,Andrew Cuomo
58010,0,0,0,0,0,0,Andrew Cuomo
58011,0,0,0,0,0,0,Andrew Cuomo
58012,0,0,0,0,0,0,Andrew Cuomo
58013,0,0,0,0,0,0,Andrew Cuomo
58014,0,0,0,0,0,0,Andrew Cuomo
58015,0,0,0,0,0,0,Andrew Cuomo
58016,0,0,0,0,0,0,Andrew Cuomo
58017,0,0,0,0,0,0,Andrew Cuomo
58018,0,0,0,0,0,0,Andrew Cuomo
58019,0,0,0,0,0,0,Andrew Cuomo
58020,0,0,0,0,0,0,Andrew Cuomo
58021,0,0,0,0,0,0,Andrew Cuomo
58022,0,0,0,0,0,0,Andrew Cuomo
58023,0,0,0,0,0,0,Andrew Cuomo
58024,0,0,0,0,0,0,Zohran Mamdani
58025,0,0,0,0,0,0,Andrew Cuomo
58026,0,0,0,0,0,0,Andrew Cuomo
58027,0,0,0,0,0,0,Andrew Cuomo
58028,0,0,0,0,0,0,Andrew Cuomo
58029,0,0,0,0,0,0,Andrew Cuomo
58030,0,0,0,0,0,0,Andrew Cuomo
58031,0,0,0,0,0,0,Andrew Cuomo
58032,0,0,0,0,0,0,Andrew Cuomo
58033,0,0,0,0,0,0,Andrew Cuomo
58034,0,0,0,0,0,0,Andrew Cuomo
58035,0,0,0,0,0,0,Andrew Cuomo
58036,0,0,0,0,0,0,Andrew Cuomo
58037,0,0,0,0,0,0,Andrew Cuomo
58038,0,0,0,0,0,0,Andrew Cuomo
58039,0,0,0,0,0,0,Andrew Cuomo
58040,0,0,0,0,0,0,Zohran Mamdani
58041,0,0,0,0,0,0,Andrew Cuomo
58042,0,0,0,0,0,0,Andrew Cuomo
58043,0,0,0,0,0,0,Andrew Cuomo
58044,0,0,0,0,0,0,Andrew Cuomo
58045,0,0,0,0,0,0,Andrew Cuomo
58046,0,0,0,0,0,0,Andrew Cuomo
58047,0,0,0,0,0,0,Zohran Mamdani
58048,0,0,0,0,0,0,Andrew Cuomo
58049,0,0,0,0,0,0,Andrew Cuomo
58050,0,0,0,0,0,0,Andrew Cuomo
58051,0,0,0,0,0,0,Andrew Cuomo
58052,0,0,0,0,0,0,Andrew Cuomo
58053,0,0,0,0,0,0,Andrew Cuomo
58054,0,0,0,0,0,0,Andrew Cuomo
58055,0,0,0,0,0,0,Andrew Cuomo
58056,0,0,0,0,0,0,Andrew Cuomo
58057,0,0,0,0,0,0,Andrew Cuomo
58058,0,0,0,0,0,0,Andrew Cuomo
58059,0,0,0,0,0,0,Andrew Cuomo
58060,0,0,0,0,0,0,Andrew Cuomo
58061,0,0,0,0,0,0,Andrew Cuomo
58062,0,0,0,0,0,0,Andrew Cuomo
58063,0,0,0,0,0,0,Andrew Cuomo
58064,0,0,0,0,0,0,Andrew Cuomo
58065,0,0,0,0,0,0,Zohran Mamdani
58066,0,0,0,0,0,0,Zohran Mamdani
58067,0,0,0,0,0,0,Zohran Mamdani
59001,0,0,0,0,0,0,Andrew Cuomo
59002,0,0,0,0,0,0,Andrew Cuomo
59003,0,0,0,0,0,0,Andrew Cuomo
59004,0,0,0,0,0,0,Andrew Cuomo
59005,0,0,0,0,0,0,Andrew Cuomo
59006,0,0,0,0,0,0,Andrew Cuomo
59007,0,0,0,0,0,0,Andrew Cuomo
59008,0,0,0,0,0,0,Andrew Cuomo
59009,0,0,0,0,0,0,Andrew Cuomo
59010,0,0,0,0,0,0,Andrew Cuomo
59011,0,0,0,0,0,0,Andrew Cuomo
59012,0,0,0,0,0,0,Andrew Cuomo
59013,0,0,0,0,0,0,Andrew Cuomo
59014,0,0,0,0,0,0,Andrew Cuomo
59015,0,0,0,0,0,0,Andrew Cuomo
59016,0,0,0,0,0,0,Andrew Cuomo
59017,0,0,0,0,0,0,Andrew Cuomo
59018,0,0,0,0,0,0,Andrew Cuomo
59019,0,0,0,0,0,0,Andrew Cuomo
59020,0,0,0,0,0,0,Andrew Cuomo
59021,0,0,0,0,0,0,Andrew Cuomo
59022,0,0,0,0,0,0,Andrew Cuomo
59023,0,0,0,0,0,0,Andrew Cuomo
59024,0,0,0,0,0,0,Andrew Cuomo
59025,0,0,0,0,0,0,Andrew Cuomo
59026,0,0,0,0,0,0,Andrew Cuomo
59027,0,0,0,0,0,0,Andrew Cuomo
59028,0,0,0,0,0,0,Andrew Cuomo
59029,0,0,0,0,0,0,Andrew Cuomo
59030,0,0,0,0,0,0,Andrew Cuomo
59031,0,0,0,0,0,0,Zohran Mamdani
59032,0,0,0,0,0,0,Andrew Cuomo
59033,0,0,0,0,0,0,Andrew Cuomo
59034,0,0,0,0,0,0,Zohran Mamdani
59035,0,0,0,0,0,0,Zohran Mamdani
59036,0,0,0,0,0,0,Andrew Cuomo
59037,0,0,0,0,0,0,Andrew Cuomo
59038,0,0,0,0,0,0,Andrew Cuomo
59039,0,0,0,0,0,0,Andrew Cuomo
59040,0,0,0,0,0,0,Zohran Mamdani
59041,0,0,0,0,0,0,Andrew Cuomo
59042,0,0,0,0,0,0,Andrew Cuomo
59043,0,0,0,0,0,0,Andrew Cuomo
59044,0,0,0,0,0,0,Andrew Cuomo
59045,0,0,0,0,0,0,Andrew Cuomo
59046,0,0,0,0,0,0,Andrew Cuomo
59047,0,0,0,0,0,0,Andrew Cuomo
59048,0,0,0,0,0,0,Andrew Cuomo
59049,0,0,0,0,0,0,Andrew Cuomo
59050,0,0,0,0,0,0,Andrew Cuomo
59051,0,0,0,0,0,0,Andrew Cuomo
59052,0,0,0,0,0,0,Andrew Cuomo
59053,0,0,0,0,0,0,Andrew Cuomo
59054,0,0,0,0,0,0,Zohran Mamdani
59055,0,0,0,0,0,0,Zohran Mamdani
59056,0,0,0,0,0,0,Andrew Cuomo
59057,0,0,0,0,0,0,Andrew Cuomo
59058,0,0,0,0,0,0,Zohran Mamdani
59059,0,0,0,0,0,0,Andrew Cuomo
59060,0,0,0,0,0,0,Zohran Mamdani
59061,0,0,0,0,0,0,Zohran Mamdani
59062,0,0,0,0,0,0,Zohran Mamdani
59063,0,0,0,0,0,0,Andrew Cuomo
59064,0,0,0,0,0,0,Zohran Mamdani
59065,0,0,0,0,0,0,Zohran Mamdani
59066,0,0,0,0,0,0,Zohran Mamdani
59067,0,0,0,0,0,0,Zohran Mamdani
59068,0,0,0,0,0,0,Zohran Mamdani
59069,0,0,0,0,0,0,Zohran Mamdani
59070,0,0,0,0,0,0,Zohran Mamdani
60001,0,0,0,0,0,0,Andrew Cuomo
60002,0,0,0,0,0,0,Andrew Cuomo
60003,0,0,0,0,0,0,Andrew Cuomo
60004,0,0,0,0,0,0,Andrew Cuomo
60005,0,0,0,0,0,0,Tie
60006,0,0,0,0,0,0,Andrew Cuomo
60007,0,0,0,0,0,0,Andrew Cuomo
60008,0,0,0,0,0,0,Andrew Cuomo
60009,0,0,0,0,0,0,Andrew Cuomo
60010,0,0,0,0,0,0,Andrew Cuomo
60011,0,0,0,0,0,0,Andrew Cuomo
60012,0,0,0,0,0,0,Andrew Cuomo
60013,0,0,0,0,0,0,Andrew Cuomo
60014,0,0,0,0,0,0,Andrew Cuomo
60015,0,0,0,0,0,0,Andrew Cuomo
60016,0,0,0,0,0,0,Andrew Cuomo
60017,0,0,0,0,0,0,Andrew Cuomo
60018,0,0,0,0,0,0,Andrew Cuomo
60019,0,0,0,0,0,0,Andrew Cuomo
60020,0,0,0,0,0,0,Andrew Cuomo
60021,0,0,0,0,0,0,Andrew Cuomo
60022,0,0,0,0,0,0,Andrew Cuomo
60023,0,0,0,0,0,0,Andrew Cuomo
60024,0,0,0,0,0,0,Andrew Cuomo
60025,0,0,0,0,0,0,Andrew Cuomo
60026,0,0,0,0,0,0,Andrew Cuomo
60027,0,0,0,0,0,0,Zohran Mamdani
60028,0,0,0,0,0,0,Andrew Cuomo
60029,0,0,0,0,0,0,Andrew Cuomo
60030,0,0,0,0,0,0,Andrew Cuomo
60031,0,0,0,0,0,0,Andrew Cuomo
60032,0,0,0,0,0,0,Andrew Cuomo
60033,0,0,0,0,0,0,Zohran Mamdani
60034,0,0,0,0,0,0,Andrew Cuomo
60035,0,0,0,0,0,0,Andrew Cuomo
60036,0,0,0,0,0,0,Andrew Cuomo
60037,0,0,0,0,0,0,Andrew Cuomo
60038,0,0,0,0,0,0,Andrew Cuomo
60039,0,0,0,0,0,0,Andrew Cuomo
60040,0,0,0,0,0,0,Andrew Cuomo
60041,0,0,0,0,0,0,Andrew Cuomo
60042,0,0,0,0,0,0,Andrew Cuomo
60043,0,0,0,0,0,0,Zohran Mamdani
60044,0,0,0,0,0,0,Andrew Cuomo
60045,0,0,0,0,0,0,Zohran Mamdani
60046,0,0,0,0,0,0,Andrew Cuomo
60047,0,0,0,0,0,0,Zohran Mamdani
60048,0,0,0,0,0,0,Zohran Mamdani
60049,0,0,0,0,0,0,Andrew Cuomo
60050,0,0,0,0,0,0,Andrew Cuomo
60051,0,0,0,0,0,0,Andrew Cuomo
60052,0,0,0,0,0,0,Andrew Cuomo
60053,0,0,0,0,0,0,Andrew Cuomo
60054,0,0,0,0,0,0,Andrew Cuomo
60055,0,0,0,0,0,0,Andrew Cuomo
60056,0,0,0,0,0,0,Andrew Cuomo
60057,0,0,0,0,0,0,Andrew Cuomo
60058,0,0,0,0,0,0,Andrew Cuomo
60059,0,0,0,0,0,0,Zohran Mamdani
60060,0,0,0,0,0,0,Zohran Mamdani
60061,0,0,0,0,0,0,Zohran Mamdani
60062,0,0,0,0,0,0,Andrew Cuomo
60063,0,0,0,0,0,0,Zohran Mamdani
60064,0,0,0,0,0,0,Zohran Mamdani
61001,0,0,0,0,0,0,Zohran Mamdani
61002,0,0,0,0,0,0,Andrew Cuomo
61003,0,0,0,0,0,0,Andrew Cuomo
61004,0,0,0,0,0,0,Andrew Cuomo
61005,0,0,0,0,0,0,Zohran Mamdani
61006,0,0,0,0,0,0,Andrew Cuomo
61007,0,0,0,0,0,0,Andrew Cuomo
61008,0,0,0,0,0,0,Zohran Mamdani
61009,0,0,0,0,0,0,Zohran Mamdani
61010,0,0,0,0,0,0,Zohran Mamdani
61011,0,0,0,0,0,0,Zohran Mamdani
61012,0,0,0,0,0,0,Zohran Mamdani
61013,0,0,0,0,0,0,Andrew Cuomo
61014,0,0,0,0,0,0,Andrew Cuomo
61015,0,0,0,0,0,0,Zohran Mamdani
61016,0,0,0,0,0,0,Zohran Mamdani
61017,0,0,0,0,0,0,Zohran Mamdani
61018,0,0,0,0,0,0,Andrew Cuomo
61019,0,0,0,0,0,0,Zohran Mamdani
61020,0,0,0,0,0,0,Zohran Mamdani
61021,0,0,0,0,0,0,Zohran Mamdani
61022,0,0,0,0,0,0,Zohran Mamdani
61023,0,0,0,0,0,0,Andrew Cuomo
61024,0,0,0,0,0,0,Andrew Cuomo
61025,0,0,0,0,0,0,Zohran Mamdani
61026,0,0,0,0,0,0,Zohran Mamdani
61027,0,0,0,0,0,0,Zohran Mamdani
61028,0,0,0,0,0,0,Zohran Mamdani
61029,0,0,0,0,0,0,Zohran Mamdani
61030,0,0,0,0,0,0,Andrew Cuomo
61031,0,0,0,0,0,0,Zohran Mamdani
61032,0,0,0,0,0,0,Zohran Mamdani
61033,0,0,0,0,0,0,Zohran Mamdani
61034,0,0,0,0,0,0,Zohran Mamdani
61035,0,0,0,0,0,0,Andrew Cuomo
61036,0,0,0,0,0,0,Andrew Cuomo
61037,0,0,0,0,0,0,Zohran Mamdani
61038,0,0,0,0,0,0,Zohran Mamdani
61039,0,0,0,0,0,0,Zohran Mamdani
61040,0,0,0,0,0,0,Zohran Mamdani
61041,0,0,0,0,0,0,Zohran Mamdani
61042,0,0,0,0,0,0,Zohran Mamdani
61043,0,0,0,0,0,0,Zohran Mamdani
61044,0,0,0,0,0,0,Zohran Mamdani
61045,0,0,0,0,0,0,Zohran Mamdani
61046,0,0,0,0,0,0,Zohran Mamdani
61047,0,0,0,0,0,0,Zohran Mamdani
61048,0,0,0,0,0,0,Zohran Mamdani
61049,0,0,0,0,0,0,Zohran Mamdani
61050,0,0,0,0,0,0,Zohran Mamdani
61051,0,0,0,0,0,0,Curtis Sliwa
61052,0,0,0,0,0,0,Curtis Sliwa
61060,0,0,0,0,0,0,Zohran Mamdani
61061,0,0,0,0,0,0,Zohran Mamdani
61062,0,0,0,0,0,0,Zohran Mamdani
61063,0,0,0,0,0,0,Zohran Mamdani
61064,0,0,0,0,0,0,Zohran Mamdani
61065,0,0,0,0,0,0,Zohran Mamdani
61066,0,0,0,0,0,0,Andrew Cuomo
61067,0,0,0,0,0,0,Zohran Mamdani
61068,0,0,0,0,0,0,Zohran Mamdani
61069,0,0,0,0,0,0,Curtis Sliwa
61070,0,0,0,0,0,0,Curtis Sliwa
61071,0,0,0,0,0,0,Curtis Sliwa
61072,0,0,0,0,0,0,Curtis Sliwa
61073,0,0,0,0,0,0,Curtis Sliwa
61074,0,0,0,0,0,0,Curtis Sliwa
61100,0,0,0,0,0,0,Curtis Sliwa
61101,0,0,0,0,0,0,Curtis Sliwa
61102,0,0,0,0,0,0,Curtis Sliwa
61103,0,0,0,0,0,0,Curtis Sliwa
61104,0,0,0,0,0,0,Curtis Sliwa
61105,0,0,0,0,0,0,Curtis Sliwa
61106,0,0,0,0,0,0,Curtis Sliwa
61107,0,0,0,0,0,0,Curtis Sliwa
61108,0,0,0,0,0,0,Zohran Mamdani
61109,0,0,0,0,0,0,Zohran Mamdani
61110,0,0,0,0,0,0,Zohran Mamdani
61111,0,0,0,0,0,0,Zohran Mamdani
61112,0,0,0,0,0,0,Zohran Mamdani
61113,0,0,0,0,0,0,Zohran Mamdani
61114,0,0,0,0,0,0,Zohran Mamdani
62001,0,0,0,0,0,0,Zohran Mamdani
62002,0,0,0,0,0,0,Zohran Mamdani
62003,0,0,0,0,0,0,Zohran Mamdani
62004,0,0,0,0,0,0,Zohran Mamdani
62005,0,0,0,0,0,0,Zohran Mamdani
62006,0,0,0,0,0,0,Zohran Mamdani
62007,0,0,0,0,0,0,Zohran Mamdani
62008,0,0,0,0,0,0,Zohran Mamdani
62009,0,0,0,0,0,0,Zohran Mamdani
62010,0,0,0,0,0,0,Zohran Mamdani
62011,0,0,0,0,0,0,Zohran Mamdani
62012,0,0,0,0,0,0,Zohran Mamdani
62013,0,0,0,0,0,0,Zohran Mamdani
62014,0,0,0,0,0,0,Zohran Mamdani
62015,0,0,0,0,0,0,Zohran Mamdani
62016,0,0,0,0,0,0,Andrew Cuomo
62017,0,0,0,0,0,0,Zohran Mamdani
62018,0,0,0,0,0,0,Zohran Mamdani
62019,0,0,0,0,0,0,Zohran Mamdani
62020,0,0,0,0,0,0,Zohran Mamdani
62021,0,0,0,0,0,0,Tie
62022,0,0,0,0,0,0,Zohran Mamdani
62023,0,0,0,0,0,0,Andrew Cuomo
62024,0,0,0,0,0,0,Andrew Cuomo
62025,0,0,0,0,0,0,Andrew Cuomo
62026,0,0,0,0,0,0,Zohran Mamdani
62027,0,0,0,0,0,0,Zohran Mamdani
62028,0,0,0,0,0,0,Andrew Cuomo
62029,0,0,0,0,0,0,Zohran Mamdani
62030,0,0,0,0,0,0,Zohran Mamdani
62031,0,0,0,0,0,0,Zohran Mamdani
62032,0,0,0,0,0,0,Zohran Mamdani
62033,0,0,0,0,0,0,Zohran Mamdani
62034,0,0,0,0,0,0,Zohran Mamdani
62035,0,0,0,0,0,0,Zohran Mamdani
62036,0,0,0,0,0,0,Zohran Mamdani
62037,0,0,0,0,0,0,Zohran Mamdani
62038,0,0,0,0,0,0,Andrew Cuomo
62039,0,0,0,0,0,0,Zohran Mamdani
62040,0,0,0,0,0,0,Zohran Mamdani
62041,0,0,0,0,0,0,Andrew Cuomo
62042,0,0,0,0,0,0,Zohran Mamdani
62043,0,0,0,0,0,0,Tie
62044,0,0,0,0,0,0,Zohran Mamdani
62045,0,0,0,0,0,0,Zohran Mamdani
62046,0,0,0,0,0,0,Andrew Cuomo
62047,0,0,0,0,0,0,Zohran Mamdani
62048,0,0,0,0,0,0,Zohran Mamdani
62049,0,0,0,0,0,0,Zohran Mamdani
62050,0,0,0,0,0,0,Zohran Mamdani
62051,0,0,0,0,0,0,Zohran Mamdani
62052,0,0,0,0,0,0,Zohran Mamdani
62053,0,0,0,0,0,0,Zohran Mamdani
62054,0,0,0,0,0,0,Zohran Mamdani
62055,0,0,0,0,0,0,Andrew Cuomo
62056,0,0,0,0,0,0,Tie
62057,0,0,0,0,0,0,Zohran Mamdani
62058,0,0,0,0,0,0,Zohran Mamdani
62059,0,0,0,0,0,0,Zohran Mamdani
62060,0,0,0,0,0,0,Tie
62061,0,0,0,0,0,0,Zohran Mamdani
62062,0,0,0,0,0,0,Zohran Mamdani
62063,0,0,0,0,0,0,Zohran Mamdani
62064,0,0,0,0,0,0,Zohran Mamdani
62065,0,0,0,0,0,0,Zohran Mamdani
63001,0,0,0,0,0,0,Andrew Cuomo
63002,0,0,0,0,0,0,Zohran Mamdani
63003,0,0,0,0,0,0,Zohran Mamdani
63004,0,0,0,0,0,0,Zohran Mamdani
63005,0,0,0,0,0,0,Zohran Mamdani
63006,0,0,0,0,0,0,Zohran Mamdani
63007,0,0,0,0,0,0,Andrew Cuomo
63008,0,0,0,0,0,0,Zohran Mamdani
63009,0,0,0,0,0,0,Zohran Mamdani
63010,0,0,0,0,0,0,Zohran Mamdani
63011,0,0,0,0,0,0,Zohran Mamdani
63012,0,0,0,0,0,0,Zohran Mamdani
63013,0,0,0,0,0,0,Zohran Mamdani
63014,0,0,0,0,0,0,Zohran Mamdani
63015,0,0,0,0,0,0,Zohran Mamdani
63016,0,0,0,0,0,0,Zohran Mamdani
63017,0,0,0,0,0,0,Zohran Mamdani
63018,0,0,0,0,0,0,Zohran Mamdani
63019,0,0,0,0,0,0,Zohran Mamdani
63020,0,0,0,0,0,0,Zohran Mamdani
63021,0,0,0,0,0,0,Zohran Mamdani
63022,0,0,0,0,0,0,Zohran Mamdani
63023,0,0,0,0,0,0,Zohran Mamdani
63024,0,0,0,0,0,0,Zohran Mamdani
63025,0,0,0,0,0,0,Andrew Cuomo
63026,0,0,0,0,0,0,Andrew Cuomo
63027,0,0,0,0,0,0,Zohran Mamdani
63028,0,0,0,0,0,0,Zohran Mamdani
63029,0,0,0,0,0,0,Zohran Mamdani
63030,0,0,0,0,0,0,Zohran Mamdani
63031,0,0,0,0,0,0,Zohran Mamdani
63032,0,0,0,0,0,0,Zohran Mamdani
63033,0,0,0,0,0,0,Zohran Mamdani
63034,0,0,0,0,0,0,Andrew Cuomo
63035,0,0,0,0,0,0,Zohran Mamdani
63036,0,0,0,0,0,0,Andrew Cuomo
63037,0,0,0,0,0,0,Andrew Cuomo
63038,0,0,0,0,0,0,Andrew Cuomo
63039,0,0,0,0,0,0,Andrew Cuomo
63040,0,0,0,0,0,0,Zohran Mamdani
63041,0,0,0,0,0,0,Zohran Mamdani
63042,0,0,0,0,0,0,Zohran Mamdani
63043,0,0,0,0,0,0,Zohran Mamdani
63044,0,0,0,0,0,0,Zohran Mamdani
63045,0,0,0,0,0,0,Tie
63046,0,0,0,0,0,0,Zohran Mamdani
63047,0,0,0,0,0,0,Zohran Mamdani
63048,0,0,0,0,0,0,Zohran Mamdani
63049,0,0,0,0,0,0,Zohran Mamdani
63050,0,0,0,0,0,0,Zohran Mamdani
63051,0,0,0,0,0,0,Zohran Mamdani
63052,0,0,0,0,0,0,Zohran Mamdani
63053,0,0,0,0,0,0,Zohran Mamdani
63054,0,0,0,0,0,0,Zohran Mamdani
63055,0,0,0,0,0,0,Zohran Mamdani
63056,0,0,0,0,0,0,Zohran Mamdani
63057,0,0,0,0,0,0,Zohran Mamdani
63058,0,0,0,0,0,0,Zohran Mamdani
63059,0,0,0,0,0,0,Andrew Cuomo
63060,0,0,0,0,0,0,Andrew Cuomo
63061,0,0,0,0,0,0,Andrew Cuomo
63062,0,0,0,0,0,0,Zohran Mamdani
63063,0,0,0,0,0,0,Zohran Mamdani
63064,0,0,0,0,0,0,Zohran Mamdani
63065,0,0,0,0,0,0,Zohran Mamdani
63066,0,0,0,0,0,0,Zohran Mamdani
63067,0,0,0,0,0,0,Zohran Mamdani
63068,0,0,0,0,0,0,Zohran Mamdani
63069,0,0,0,0,0,0,Zohran Mamdani
63070,0,0,0,0,0,0,Zohran Mamdani
63071,0,0,0,0,0,0,Zohran Mamdani
63072,0,0,0,0,0,0,Zohran Mamdani
63073,0,0,0,0,0,0,Zohran Mamdani
63074,0,0,0,0,0,0,Zohran Mamdani
63075,0,0,0,0,0,0,Zohran Mamdani
63076,0,0,0,0,0,0,Zohran Mamdani
64001,0,0,0,0,0,0,Zohran Mamdani
64002,0,0,0,0,0,0,Zohran Mamdani
64003,0,0,0,0,0,0,Zohran Mamdani
64004,0,0,0,0,0,0,Zohran Mamdani
64005,0,0,0,0,0,0,Zohran Mamdani
64006,0,0,0,0,0,0,Zohran Mamdani
64007,0,0,0,0,0,0,Zohran Mamdani
64008,0,0,0,0,0,0,Zohran Mamdani
64009,0,0,0,0,0,0,Zohran Mamdani
64010,0,0,0,0,0,0,Zohran Mamdani
64011,0,0,0,0,0,0,Zohran Mamdani
64012,0,0,0,0,0,0,Andrew Cuomo
64013,0,0,0,0,0,0,Zohran Mamdani
64014,0,0,0,0,0,0,Zohran Mamdani
64015,0,0,0,0,0,0,Zohran Mamdani
64016,0,0,0,0,0,0,Zohran Mamdani
64017,0,0,0,0,0,0,Zohran Mamdani
64018,0,0,0,0,0,0,Tie
64019,0,0,0,0,0,0,Zohran Mamdani
64020,0,0,0,0,0,0,Zohran Mamdani
64021,0,0,0,0,0,0,Zohran Mamdani
64022,0,0,0,0,0,0,Zohran Mamdani
64023,0,0,0,0,0,0,Zohran Mamdani
64024,0,0,0,0,0,0,Zohran Mamdani
64025,0,0,0,0,0,0,Zohran Mamdani
64026,0,0,0,0,0,0,Zohran Mamdani
64027,0,0,0,0,0,0,Zohran Mamdani
64028,0,0,0,0,0,0,Zohran Mamdani
64029,0,0,0,0,0,0,Zohran Mamdani
64030,0,0,0,0,0,0,Zohran Mamdani
64031,0,0,0,0,0,0,Zohran Mamdani
64032,0,0,0,0,0,0,Zohran Mamdani
64033,0,0,0,0,0,0,Zohran Mamdani
64034,0,0,0,0,0,0,Zohran Mamdani
64035,0,0,0,0,0,0,Zohran Mamdani
64036,0,0,0,0,0,0,Zohran Mamdani
64037,0,0,0,0,0,0,Zohran Mamdani
64038,0,0,0,0,0,0,Zohran Mamdani
64039,0,0,0,0,0,0,Andrew Cuomo
64040,0,0,0,0,0,0,Zohran Mamdani
64041,0,0,0,0,0,0,Zohran Mamdani
64042,0,0,0,0,0,0,Zohran Mamdani
64043,0,0,0,0,0,0,Zohran Mamdani
64044,0,0,0,0,0,0,Zohran Mamdani
64045,0,0,0,0,0,0,Zohran Mamdani
64046,0,0,0,0,0,0,Zohran Mamdani
64047,0,0,0,0,0,0,Zohran Mamdani
64048,0,0,0,0,0,0,Zohran Mamdani
64049,0,0,0,0,0,0,Zohran Mamdani
64050,0,0,0,0,0,0,Zohran Mamdani
64051,0,0,0,0,0,0,Zohran Mamdani
64052,0,0,0,0,0,0,Eric Adams
64053,0,0,0,0,0,0,Eric Adams
64054,0,0,0,0,0,0,Eric Adams
64055,0,0,0,0,0,0,Eric Adams
64056,0,0,0,0,0,0,Eric Adams
64057,0,0,0,0,0,0,Eric Adams
64058,0,0,0,0,0,0,Eric Adams
64059,0,0,0,0,0,0,Eric Adams
64060,0,0,0,0,0,0,Eric Adams
64061,0,0,0,0,0,0,Eric Adams
64075,0,0,0,0,0,0,Zohran Mamdani
64076,0,0,0,0,0,0,Zohran Mamdani
64077,0,0,0,0,0,0,Zohran Mamdani
64078,0,0,0,0,0,0,Zohran Mamdani
64079,0,0,0,0,0,0,Zohran Mamdani
64080,0,0,0,0,0,0,Zohran Mamdani
64081,0,0,0,0,0,0,Zohran Mamdani
64082,0,0,0,0,0,0,Zohran Mamdani
64083,0,0,0,0,0,0,Zohran Mamdani
64084,0,0,0,0,0,0,Zohran Mamdani
64085,0,0,0,0,0,0,Zohran Mamdani
64086,0,0,0,0,0,0,Zohran Mamdani
64087,0,0,0,0,0,0,Zohran Mamdani
64088,0,0,0,0,0,0,Eric Adams
64089,0,0,0,0,0,0,Eric Adams
64090,0,0,0,0,0,0,Zohran Mamdani
65001,0,0,0,0,0,0,Zohran Mamdani
65002,0,0,0,0,0,0,Zohran Mamdani
65003,0,0,0,0,0,0,Zohran Mamdani
65004,0,0,0,0,0,0,Zohran Mamdani
65005,0,0,0,0,0,0,Zohran Mamdani
65006,0,0,0,0,0,0,Zohran Mamdani
65007,0,0,0,0,0,0,Zohran Mamdani
65008,0,0,0,0,0,0,Zohran Mamdani
65009,0,0,0,0,0,0,Zohran Mamdani
65010,0,0,0,0,0,0,Zohran Mamdani
65011,0,0,0,0,0,0,Zohran Mamdani
65012,0,0,0,0,0,0,Andrew Cuomo
65013,0,0,0,0,0,0,Zohran Mamdani
